id,question_url,exam_year
42,https://myschool.ng/classroom/mathematics/36211?exam_type=waec&exam_year=2006&type=obj&page=9,WAEC 2006
43,https://myschool.ng/classroom/mathematics/36212?exam_type=waec&exam_year=2006&type=obj&page=9,WAEC 2006
44,https://myschool.ng/classroom/mathematics/36213?exam_type=waec&exam_year=2006&type=obj&page=9,WAEC 2006
45,https://myschool.ng/classroom/mathematics/36214?exam_type=waec&exam_year=2006&type=obj&page=9,WAEC 2006
31,https://myschool.ng/classroom/mathematics/36199?exam_type=waec&exam_year=2006&type=obj&page=7,WAEC 2006
32,https://myschool.ng/classroom/mathematics/36200?exam_type=waec&exam_year=2006&type=obj&page=7,WAEC 2006
33,https://myschool.ng/classroom/mathematics/36201?exam_type=waec&exam_year=2006&type=obj&page=7,WAEC 2006
34,https://myschool.ng/classroom/mathematics/36202?exam_type=waec&exam_year=2006&type=obj&page=7,WAEC 2006
35,https://myschool.ng/classroom/mathematics/36203?exam_type=waec&exam_year=2006&type=obj&page=7,WAEC 2006
16,https://myschool.ng/classroom/mathematics/36171?exam_type=waec&exam_year=2006&type=obj&page=4,WAEC 2006
17,https://myschool.ng/classroom/mathematics/36172?exam_type=waec&exam_year=2006&type=obj&page=4,WAEC 2006
18,https://myschool.ng/classroom/mathematics/36176?exam_type=waec&exam_year=2006&type=obj&page=4,WAEC 2006
19,https://myschool.ng/classroom/mathematics/36177?exam_type=waec&exam_year=2006&type=obj&page=4,WAEC 2006
20,https://myschool.ng/classroom/mathematics/36179?exam_type=waec&exam_year=2006&type=obj&page=4,WAEC 2006
26,https://myschool.ng/classroom/mathematics/36191?exam_type=waec&exam_year=2006&type=obj&page=6,WAEC 2006
27,https://myschool.ng/classroom/mathematics/36192?exam_type=waec&exam_year=2006&type=obj&page=6,WAEC 2006
28,https://myschool.ng/classroom/mathematics/36193?exam_type=waec&exam_year=2006&type=obj&page=6,WAEC 2006
29,https://myschool.ng/classroom/mathematics/36194?exam_type=waec&exam_year=2006&type=obj&page=6,WAEC 2006
30,https://myschool.ng/classroom/mathematics/36197?exam_type=waec&exam_year=2006&type=obj&page=6,WAEC 2006
1,https://myschool.ng/classroom/mathematics/36156?exam_type=waec&exam_year=2006&type=obj&page=1,WAEC 2006
2,https://myschool.ng/classroom/mathematics/36157?exam_type=waec&exam_year=2006&type=obj&page=1,WAEC 2006
3,https://myschool.ng/classroom/mathematics/36158?exam_type=waec&exam_year=2006&type=obj&page=1,WAEC 2006
4,https://myschool.ng/classroom/mathematics/36159?exam_type=waec&exam_year=2006&type=obj&page=1,WAEC 2006
5,https://myschool.ng/classroom/mathematics/36160?exam_type=waec&exam_year=2006&type=obj&page=1,WAEC 2006
36,https://myschool.ng/classroom/mathematics/36204?exam_type=waec&exam_year=2006&type=obj&page=8,WAEC 2006
37,https://myschool.ng/classroom/mathematics/36205?exam_type=waec&exam_year=2006&type=obj&page=8,WAEC 2006
38,https://myschool.ng/classroom/mathematics/36206?exam_type=waec&exam_year=2006&type=obj&page=8,WAEC 2006
39,https://myschool.ng/classroom/mathematics/36207?exam_type=waec&exam_year=2006&type=obj&page=8,WAEC 2006
40,https://myschool.ng/classroom/mathematics/36209?exam_type=waec&exam_year=2006&type=obj&page=8,WAEC 2006
46,https://myschool.ng/classroom/mathematics/36215?exam_type=waec&exam_year=2006&type=obj&page=10,WAEC 2006
11,https://myschool.ng/classroom/mathematics/36166?exam_type=waec&exam_year=2006&type=obj&page=3,WAEC 2006
12,https://myschool.ng/classroom/mathematics/36167?exam_type=waec&exam_year=2006&type=obj&page=3,WAEC 2006
13,https://myschool.ng/classroom/mathematics/36168?exam_type=waec&exam_year=2006&type=obj&page=3,WAEC 2006
14,https://myschool.ng/classroom/mathematics/36169?exam_type=waec&exam_year=2006&type=obj&page=3,WAEC 2006
15,https://myschool.ng/classroom/mathematics/36170?exam_type=waec&exam_year=2006&type=obj&page=3,WAEC 2006
21,https://myschool.ng/classroom/mathematics/36181?exam_type=waec&exam_year=2006&type=obj&page=5,WAEC 2006
22,https://myschool.ng/classroom/mathematics/36185?exam_type=waec&exam_year=2006&type=obj&page=5,WAEC 2006
23,https://myschool.ng/classroom/mathematics/36187?exam_type=waec&exam_year=2006&type=obj&page=5,WAEC 2006
24,https://myschool.ng/classroom/mathematics/36189?exam_type=waec&exam_year=2006&type=obj&page=5,WAEC 2006
25,https://myschool.ng/classroom/mathematics/36190?exam_type=waec&exam_year=2006&type=obj&page=5,WAEC 2006
31,https://myschool.ng/classroom/mathematics/36263?exam_type=waec&exam_year=2007&type=obj&page=7,WAEC 2007
32,https://myschool.ng/classroom/mathematics/36265?exam_type=waec&exam_year=2007&type=obj&page=7,WAEC 2007
33,https://myschool.ng/classroom/mathematics/36268?exam_type=waec&exam_year=2007&type=obj&page=7,WAEC 2007
34,https://myschool.ng/classroom/mathematics/36270?exam_type=waec&exam_year=2007&type=obj&page=7,WAEC 2007
35,https://myschool.ng/classroom/mathematics/36271?exam_type=waec&exam_year=2007&type=obj&page=7,WAEC 2007
6,https://myschool.ng/classroom/mathematics/26722?exam_type=waec&exam_year=2007&type=obj&page=2,WAEC 2007
7,https://myschool.ng/classroom/mathematics/26723?exam_type=waec&exam_year=2007&type=obj&page=2,WAEC 2007
8,https://myschool.ng/classroom/mathematics/26724?exam_type=waec&exam_year=2007&type=obj&page=2,WAEC 2007
9,https://myschool.ng/classroom/mathematics/26725?exam_type=waec&exam_year=2007&type=obj&page=2,WAEC 2007
10,https://myschool.ng/classroom/mathematics/26726?exam_type=waec&exam_year=2007&type=obj&page=2,WAEC 2007
36,https://myschool.ng/classroom/mathematics/36272?exam_type=waec&exam_year=2007&type=obj&page=8,WAEC 2007
37,https://myschool.ng/classroom/mathematics/36273?exam_type=waec&exam_year=2007&type=obj&page=8,WAEC 2007
38,https://myschool.ng/classroom/mathematics/36275?exam_type=waec&exam_year=2007&type=obj&page=8,WAEC 2007
39,https://myschool.ng/classroom/mathematics/36276?exam_type=waec&exam_year=2007&type=obj&page=8,WAEC 2007
40,https://myschool.ng/classroom/mathematics/36277?exam_type=waec&exam_year=2007&type=obj&page=8,WAEC 2007
26,https://myschool.ng/classroom/mathematics/36237?exam_type=waec&exam_year=2007&type=obj&page=6,WAEC 2007
27,https://myschool.ng/classroom/mathematics/36238?exam_type=waec&exam_year=2007&type=obj&page=6,WAEC 2007
28,https://myschool.ng/classroom/mathematics/36241?exam_type=waec&exam_year=2007&type=obj&page=6,WAEC 2007
29,https://myschool.ng/classroom/mathematics/36242?exam_type=waec&exam_year=2007&type=obj&page=6,WAEC 2007
30,https://myschool.ng/classroom/mathematics/36244?exam_type=waec&exam_year=2007&type=obj&page=6,WAEC 2007
46,https://myschool.ng/classroom/mathematics/36286?exam_type=waec&exam_year=2007&type=obj&page=10,WAEC 2007
47,https://myschool.ng/classroom/mathematics/36287?exam_type=waec&exam_year=2007&type=obj&page=10,WAEC 2007
48,https://myschool.ng/classroom/mathematics/36288?exam_type=waec&exam_year=2007&type=obj&page=10,WAEC 2007
49,https://myschool.ng/classroom/mathematics/36289?exam_type=waec&exam_year=2007&type=obj&page=10,WAEC 2007
50,https://myschool.ng/classroom/mathematics/36290?exam_type=waec&exam_year=2007&type=obj&page=10,WAEC 2007
1,https://myschool.ng/classroom/mathematics/26717?exam_type=waec&exam_year=2007&type=obj&page=1,WAEC 2007
2,https://myschool.ng/classroom/mathematics/26718?exam_type=waec&exam_year=2007&type=obj&page=1,WAEC 2007
3,https://myschool.ng/classroom/mathematics/26719?exam_type=waec&exam_year=2007&type=obj&page=1,WAEC 2007
4,https://myschool.ng/classroom/mathematics/26720?exam_type=waec&exam_year=2007&type=obj&page=1,WAEC 2007
5,https://myschool.ng/classroom/mathematics/26721?exam_type=waec&exam_year=2007&type=obj&page=1,WAEC 2007
11,https://myschool.ng/classroom/mathematics/26727?exam_type=waec&exam_year=2007&type=obj&page=3,WAEC 2007
12,https://myschool.ng/classroom/mathematics/26728?exam_type=waec&exam_year=2007&type=obj&page=3,WAEC 2007
13,https://myschool.ng/classroom/mathematics/26729?exam_type=waec&exam_year=2007&type=obj&page=3,WAEC 2007
14,https://myschool.ng/classroom/mathematics/26730?exam_type=waec&exam_year=2007&type=obj&page=3,WAEC 2007
15,https://myschool.ng/classroom/mathematics/26731?exam_type=waec&exam_year=2007&type=obj&page=3,WAEC 2007
21,https://myschool.ng/classroom/mathematics/36232?exam_type=waec&exam_year=2007&type=obj&page=5,WAEC 2007
22,https://myschool.ng/classroom/mathematics/36233?exam_type=waec&exam_year=2007&type=obj&page=5,WAEC 2007
23,https://myschool.ng/classroom/mathematics/36234?exam_type=waec&exam_year=2007&type=obj&page=5,WAEC 2007
24,https://myschool.ng/classroom/mathematics/36235?exam_type=waec&exam_year=2007&type=obj&page=5,WAEC 2007
25,https://myschool.ng/classroom/mathematics/36236?exam_type=waec&exam_year=2007&type=obj&page=5,WAEC 2007
41,https://myschool.ng/classroom/mathematics/36279?exam_type=waec&exam_year=2007&type=obj&page=9,WAEC 2007
42,https://myschool.ng/classroom/mathematics/36280?exam_type=waec&exam_year=2007&type=obj&page=9,WAEC 2007
43,https://myschool.ng/classroom/mathematics/36281?exam_type=waec&exam_year=2007&type=obj&page=9,WAEC 2007
44,https://myschool.ng/classroom/mathematics/36283?exam_type=waec&exam_year=2007&type=obj&page=9,WAEC 2007
45,https://myschool.ng/classroom/mathematics/36284?exam_type=waec&exam_year=2007&type=obj&page=9,WAEC 2007
16,https://myschool.ng/classroom/mathematics/26732?exam_type=waec&exam_year=2007&type=obj&page=4,WAEC 2007
17,https://myschool.ng/classroom/mathematics/26733?exam_type=waec&exam_year=2007&type=obj&page=4,WAEC 2007
18,https://myschool.ng/classroom/mathematics/36226?exam_type=waec&exam_year=2007&type=obj&page=4,WAEC 2007
19,https://myschool.ng/classroom/mathematics/36227?exam_type=waec&exam_year=2007&type=obj&page=4,WAEC 2007
20,https://myschool.ng/classroom/mathematics/36231?exam_type=waec&exam_year=2007&type=obj&page=4,WAEC 2007
56,https://myschool.ng/classroom/mathematics/36296?exam_type=waec&exam_year=2007&type=obj&page=12,WAEC 2007
57,https://myschool.ng/classroom/mathematics/36297?exam_type=waec&exam_year=2007&type=obj&page=12,WAEC 2007
58,https://myschool.ng/classroom/mathematics/36298?exam_type=waec&exam_year=2007&type=obj&page=12,WAEC 2007
59,https://myschool.ng/classroom/mathematics/36299?exam_type=waec&exam_year=2007&type=obj&page=12,WAEC 2007
60,https://myschool.ng/classroom/mathematics/36300?exam_type=waec&exam_year=2007&type=obj&page=12,WAEC 2007
61,https://myschool.ng/classroom/mathematics/36301?exam_type=waec&exam_year=2007&type=obj&page=13,WAEC 2007
62,https://myschool.ng/classroom/mathematics/36302?exam_type=waec&exam_year=2007&type=obj&page=13,WAEC 2007
63,https://myschool.ng/classroom/mathematics/36303?exam_type=waec&exam_year=2007&type=obj&page=13,WAEC 2007
64,https://myschool.ng/classroom/mathematics/36304?exam_type=waec&exam_year=2007&type=obj&page=13,WAEC 2007
65,https://myschool.ng/classroom/mathematics/36305?exam_type=waec&exam_year=2007&type=obj&page=13,WAEC 2007
66,https://myschool.ng/classroom/mathematics/36325?exam_type=waec&exam_year=2007&type=obj&page=14,WAEC 2007
67,https://myschool.ng/classroom/mathematics/36328?exam_type=waec&exam_year=2007&type=obj&page=14,WAEC 2007
51,https://myschool.ng/classroom/mathematics/36291?exam_type=waec&exam_year=2007&type=obj&page=11,WAEC 2007
52,https://myschool.ng/classroom/mathematics/36292?exam_type=waec&exam_year=2007&type=obj&page=11,WAEC 2007
53,https://myschool.ng/classroom/mathematics/36293?exam_type=waec&exam_year=2007&type=obj&page=11,WAEC 2007
54,https://myschool.ng/classroom/mathematics/36294?exam_type=waec&exam_year=2007&type=obj&page=11,WAEC 2007
55,https://myschool.ng/classroom/mathematics/36295?exam_type=waec&exam_year=2007&type=obj&page=11,WAEC 2007
16,https://myschool.ng/classroom/mathematics/36361?exam_type=waec&exam_year=2008&type=obj&page=4,WAEC 2008
17,https://myschool.ng/classroom/mathematics/36362?exam_type=waec&exam_year=2008&type=obj&page=4,WAEC 2008
18,https://myschool.ng/classroom/mathematics/36363?exam_type=waec&exam_year=2008&type=obj&page=4,WAEC 2008
19,https://myschool.ng/classroom/mathematics/36364?exam_type=waec&exam_year=2008&type=obj&page=4,WAEC 2008
20,https://myschool.ng/classroom/mathematics/36366?exam_type=waec&exam_year=2008&type=obj&page=4,WAEC 2008
6,https://myschool.ng/classroom/mathematics/36335?exam_type=waec&exam_year=2008&type=obj&page=2,WAEC 2008
7,https://myschool.ng/classroom/mathematics/36336?exam_type=waec&exam_year=2008&type=obj&page=2,WAEC 2008
8,https://myschool.ng/classroom/mathematics/36340?exam_type=waec&exam_year=2008&type=obj&page=2,WAEC 2008
9,https://myschool.ng/classroom/mathematics/36341?exam_type=waec&exam_year=2008&type=obj&page=2,WAEC 2008
10,https://myschool.ng/classroom/mathematics/36343?exam_type=waec&exam_year=2008&type=obj&page=2,WAEC 2008
31,https://myschool.ng/classroom/mathematics/36399?exam_type=waec&exam_year=2008&type=obj&page=7,WAEC 2008
32,https://myschool.ng/classroom/mathematics/36400?exam_type=waec&exam_year=2008&type=obj&page=7,WAEC 2008
33,https://myschool.ng/classroom/mathematics/36401?exam_type=waec&exam_year=2008&type=obj&page=7,WAEC 2008
34,https://myschool.ng/classroom/mathematics/36405?exam_type=waec&exam_year=2008&type=obj&page=7,WAEC 2008
35,https://myschool.ng/classroom/mathematics/36406?exam_type=waec&exam_year=2008&type=obj&page=7,WAEC 2008
36,https://myschool.ng/classroom/mathematics/36407?exam_type=waec&exam_year=2008&type=obj&page=8,WAEC 2008
37,https://myschool.ng/classroom/mathematics/36408?exam_type=waec&exam_year=2008&type=obj&page=8,WAEC 2008
38,https://myschool.ng/classroom/mathematics/36414?exam_type=waec&exam_year=2008&type=obj&page=8,WAEC 2008
39,https://myschool.ng/classroom/mathematics/36415?exam_type=waec&exam_year=2008&type=obj&page=8,WAEC 2008
40,https://myschool.ng/classroom/mathematics/36417?exam_type=waec&exam_year=2008&type=obj&page=8,WAEC 2008
1,https://myschool.ng/classroom/mathematics/36318?exam_type=waec&exam_year=2008&type=obj&page=1,WAEC 2008
2,https://myschool.ng/classroom/mathematics/36323?exam_type=waec&exam_year=2008&type=obj&page=1,WAEC 2008
3,https://myschool.ng/classroom/mathematics/36326?exam_type=waec&exam_year=2008&type=obj&page=1,WAEC 2008
4,https://myschool.ng/classroom/mathematics/36327?exam_type=waec&exam_year=2008&type=obj&page=1,WAEC 2008
5,https://myschool.ng/classroom/mathematics/36334?exam_type=waec&exam_year=2008&type=obj&page=1,WAEC 2008
21,https://myschool.ng/classroom/mathematics/36367?exam_type=waec&exam_year=2008&type=obj&page=5,WAEC 2008
22,https://myschool.ng/classroom/mathematics/36368?exam_type=waec&exam_year=2008&type=obj&page=5,WAEC 2008
23,https://myschool.ng/classroom/mathematics/36381?exam_type=waec&exam_year=2008&type=obj&page=5,WAEC 2008
24,https://myschool.ng/classroom/mathematics/36382?exam_type=waec&exam_year=2008&type=obj&page=5,WAEC 2008
25,https://myschool.ng/classroom/mathematics/36383?exam_type=waec&exam_year=2008&type=obj&page=5,WAEC 2008
41,https://myschool.ng/classroom/mathematics/36421?exam_type=waec&exam_year=2008&type=obj&page=9,WAEC 2008
42,https://myschool.ng/classroom/mathematics/36422?exam_type=waec&exam_year=2008&type=obj&page=9,WAEC 2008
43,https://myschool.ng/classroom/mathematics/36424?exam_type=waec&exam_year=2008&type=obj&page=9,WAEC 2008
44,https://myschool.ng/classroom/mathematics/36425?exam_type=waec&exam_year=2008&type=obj&page=9,WAEC 2008
45,https://myschool.ng/classroom/mathematics/36427?exam_type=waec&exam_year=2008&type=obj&page=9,WAEC 2008
11,https://myschool.ng/classroom/mathematics/36353?exam_type=waec&exam_year=2008&type=obj&page=3,WAEC 2008
12,https://myschool.ng/classroom/mathematics/36354?exam_type=waec&exam_year=2008&type=obj&page=3,WAEC 2008
13,https://myschool.ng/classroom/mathematics/36355?exam_type=waec&exam_year=2008&type=obj&page=3,WAEC 2008
14,https://myschool.ng/classroom/mathematics/36358?exam_type=waec&exam_year=2008&type=obj&page=3,WAEC 2008
15,https://myschool.ng/classroom/mathematics/36359?exam_type=waec&exam_year=2008&type=obj&page=3,WAEC 2008
26,https://myschool.ng/classroom/mathematics/36386?exam_type=waec&exam_year=2008&type=obj&page=6,WAEC 2008
27,https://myschool.ng/classroom/mathematics/36392?exam_type=waec&exam_year=2008&type=obj&page=6,WAEC 2008
28,https://myschool.ng/classroom/mathematics/36393?exam_type=waec&exam_year=2008&type=obj&page=6,WAEC 2008
29,https://myschool.ng/classroom/mathematics/36394?exam_type=waec&exam_year=2008&type=obj&page=6,WAEC 2008
30,https://myschool.ng/classroom/mathematics/36398?exam_type=waec&exam_year=2008&type=obj&page=6,WAEC 2008
1,https://myschool.ng/classroom/mathematics/36428?exam_type=waec&exam_year=2009&type=obj&page=1,WAEC 2009
2,https://myschool.ng/classroom/mathematics/36429?exam_type=waec&exam_year=2009&type=obj&page=1,WAEC 2009
3,https://myschool.ng/classroom/mathematics/36430?exam_type=waec&exam_year=2009&type=obj&page=1,WAEC 2009
4,https://myschool.ng/classroom/mathematics/36433?exam_type=waec&exam_year=2009&type=obj&page=1,WAEC 2009
5,https://myschool.ng/classroom/mathematics/36434?exam_type=waec&exam_year=2009&type=obj&page=1,WAEC 2009
6,https://myschool.ng/classroom/mathematics/36435?exam_type=waec&exam_year=2009&type=obj&page=2,WAEC 2009
7,https://myschool.ng/classroom/mathematics/36436?exam_type=waec&exam_year=2009&type=obj&page=2,WAEC 2009
8,https://myschool.ng/classroom/mathematics/36437?exam_type=waec&exam_year=2009&type=obj&page=2,WAEC 2009
9,https://myschool.ng/classroom/mathematics/36446?exam_type=waec&exam_year=2009&type=obj&page=2,WAEC 2009
10,https://myschool.ng/classroom/mathematics/36447?exam_type=waec&exam_year=2009&type=obj&page=2,WAEC 2009
31,https://myschool.ng/classroom/mathematics/36476?exam_type=waec&exam_year=2009&type=obj&page=7,WAEC 2009
32,https://myschool.ng/classroom/mathematics/36481?exam_type=waec&exam_year=2009&type=obj&page=7,WAEC 2009
33,https://myschool.ng/classroom/mathematics/36482?exam_type=waec&exam_year=2009&type=obj&page=7,WAEC 2009
34,https://myschool.ng/classroom/mathematics/36483?exam_type=waec&exam_year=2009&type=obj&page=7,WAEC 2009
35,https://myschool.ng/classroom/mathematics/36485?exam_type=waec&exam_year=2009&type=obj&page=7,WAEC 2009
41,https://myschool.ng/classroom/mathematics/36503?exam_type=waec&exam_year=2009&type=obj&page=9,WAEC 2009
42,https://myschool.ng/classroom/mathematics/36504?exam_type=waec&exam_year=2009&type=obj&page=9,WAEC 2009
43,https://myschool.ng/classroom/mathematics/36505?exam_type=waec&exam_year=2009&type=obj&page=9,WAEC 2009
44,https://myschool.ng/classroom/mathematics/36506?exam_type=waec&exam_year=2009&type=obj&page=9,WAEC 2009
45,https://myschool.ng/classroom/mathematics/36507?exam_type=waec&exam_year=2009&type=obj&page=9,WAEC 2009
16,https://myschool.ng/classroom/mathematics/36458?exam_type=waec&exam_year=2009&type=obj&page=4,WAEC 2009
17,https://myschool.ng/classroom/mathematics/36459?exam_type=waec&exam_year=2009&type=obj&page=4,WAEC 2009
18,https://myschool.ng/classroom/mathematics/36460?exam_type=waec&exam_year=2009&type=obj&page=4,WAEC 2009
19,https://myschool.ng/classroom/mathematics/36462?exam_type=waec&exam_year=2009&type=obj&page=4,WAEC 2009
20,https://myschool.ng/classroom/mathematics/36463?exam_type=waec&exam_year=2009&type=obj&page=4,WAEC 2009
11,https://myschool.ng/classroom/mathematics/36448?exam_type=waec&exam_year=2009&type=obj&page=3,WAEC 2009
12,https://myschool.ng/classroom/mathematics/36451?exam_type=waec&exam_year=2009&type=obj&page=3,WAEC 2009
13,https://myschool.ng/classroom/mathematics/36453?exam_type=waec&exam_year=2009&type=obj&page=3,WAEC 2009
14,https://myschool.ng/classroom/mathematics/36455?exam_type=waec&exam_year=2009&type=obj&page=3,WAEC 2009
15,https://myschool.ng/classroom/mathematics/36456?exam_type=waec&exam_year=2009&type=obj&page=3,WAEC 2009
36,https://myschool.ng/classroom/mathematics/36486?exam_type=waec&exam_year=2009&type=obj&page=8,WAEC 2009
37,https://myschool.ng/classroom/mathematics/36487?exam_type=waec&exam_year=2009&type=obj&page=8,WAEC 2009
38,https://myschool.ng/classroom/mathematics/36488?exam_type=waec&exam_year=2009&type=obj&page=8,WAEC 2009
39,https://myschool.ng/classroom/mathematics/36491?exam_type=waec&exam_year=2009&type=obj&page=8,WAEC 2009
40,https://myschool.ng/classroom/mathematics/36502?exam_type=waec&exam_year=2009&type=obj&page=8,WAEC 2009
46,https://myschool.ng/classroom/mathematics/36508?exam_type=waec&exam_year=2009&type=obj&page=10,WAEC 2009
21,https://myschool.ng/classroom/mathematics/36465?exam_type=waec&exam_year=2009&type=obj&page=5,WAEC 2009
22,https://myschool.ng/classroom/mathematics/36466?exam_type=waec&exam_year=2009&type=obj&page=5,WAEC 2009
23,https://myschool.ng/classroom/mathematics/36467?exam_type=waec&exam_year=2009&type=obj&page=5,WAEC 2009
24,https://myschool.ng/classroom/mathematics/36468?exam_type=waec&exam_year=2009&type=obj&page=5,WAEC 2009
25,https://myschool.ng/classroom/mathematics/36469?exam_type=waec&exam_year=2009&type=obj&page=5,WAEC 2009
26,https://myschool.ng/classroom/mathematics/36470?exam_type=waec&exam_year=2009&type=obj&page=6,WAEC 2009
27,https://myschool.ng/classroom/mathematics/36472?exam_type=waec&exam_year=2009&type=obj&page=6,WAEC 2009
28,https://myschool.ng/classroom/mathematics/36473?exam_type=waec&exam_year=2009&type=obj&page=6,WAEC 2009
29,https://myschool.ng/classroom/mathematics/36474?exam_type=waec&exam_year=2009&type=obj&page=6,WAEC 2009
30,https://myschool.ng/classroom/mathematics/36475?exam_type=waec&exam_year=2009&type=obj&page=6,WAEC 2009
1,https://myschool.ng/classroom/mathematics/36515?exam_type=waec&exam_year=2010&type=obj&page=1,WAEC 2010
2,https://myschool.ng/classroom/mathematics/36516?exam_type=waec&exam_year=2010&type=obj&page=1,WAEC 2010
3,https://myschool.ng/classroom/mathematics/36517?exam_type=waec&exam_year=2010&type=obj&page=1,WAEC 2010
4,https://myschool.ng/classroom/mathematics/36518?exam_type=waec&exam_year=2010&type=obj&page=1,WAEC 2010
5,https://myschool.ng/classroom/mathematics/36519?exam_type=waec&exam_year=2010&type=obj&page=1,WAEC 2010
41,https://myschool.ng/classroom/mathematics/36605?exam_type=waec&exam_year=2010&type=obj&page=9,WAEC 2010
42,https://myschool.ng/classroom/mathematics/36606?exam_type=waec&exam_year=2010&type=obj&page=9,WAEC 2010
43,https://myschool.ng/classroom/mathematics/36607?exam_type=waec&exam_year=2010&type=obj&page=9,WAEC 2010
44,https://myschool.ng/classroom/mathematics/36608?exam_type=waec&exam_year=2010&type=obj&page=9,WAEC 2010
45,https://myschool.ng/classroom/mathematics/36610?exam_type=waec&exam_year=2010&type=obj&page=9,WAEC 2010
46,https://myschool.ng/classroom/mathematics/36619?exam_type=waec&exam_year=2010&type=obj&page=10,WAEC 2010
47,https://myschool.ng/classroom/mathematics/36620?exam_type=waec&exam_year=2010&type=obj&page=10,WAEC 2010
48,https://myschool.ng/classroom/mathematics/36621?exam_type=waec&exam_year=2010&type=obj&page=10,WAEC 2010
49,https://myschool.ng/classroom/mathematics/36623?exam_type=waec&exam_year=2010&type=obj&page=10,WAEC 2010
36,https://myschool.ng/classroom/mathematics/36599?exam_type=waec&exam_year=2010&type=obj&page=8,WAEC 2010
37,https://myschool.ng/classroom/mathematics/36600?exam_type=waec&exam_year=2010&type=obj&page=8,WAEC 2010
38,https://myschool.ng/classroom/mathematics/36601?exam_type=waec&exam_year=2010&type=obj&page=8,WAEC 2010
39,https://myschool.ng/classroom/mathematics/36602?exam_type=waec&exam_year=2010&type=obj&page=8,WAEC 2010
40,https://myschool.ng/classroom/mathematics/36603?exam_type=waec&exam_year=2010&type=obj&page=8,WAEC 2010
31,https://myschool.ng/classroom/mathematics/36591?exam_type=waec&exam_year=2010&type=obj&page=7,WAEC 2010
32,https://myschool.ng/classroom/mathematics/36592?exam_type=waec&exam_year=2010&type=obj&page=7,WAEC 2010
33,https://myschool.ng/classroom/mathematics/36594?exam_type=waec&exam_year=2010&type=obj&page=7,WAEC 2010
34,https://myschool.ng/classroom/mathematics/36595?exam_type=waec&exam_year=2010&type=obj&page=7,WAEC 2010
35,https://myschool.ng/classroom/mathematics/36598?exam_type=waec&exam_year=2010&type=obj&page=7,WAEC 2010
26,https://myschool.ng/classroom/mathematics/36564?exam_type=waec&exam_year=2010&type=obj&page=6,WAEC 2010
27,https://myschool.ng/classroom/mathematics/36565?exam_type=waec&exam_year=2010&type=obj&page=6,WAEC 2010
28,https://myschool.ng/classroom/mathematics/36584?exam_type=waec&exam_year=2010&type=obj&page=6,WAEC 2010
29,https://myschool.ng/classroom/mathematics/36585?exam_type=waec&exam_year=2010&type=obj&page=6,WAEC 2010
30,https://myschool.ng/classroom/mathematics/36587?exam_type=waec&exam_year=2010&type=obj&page=6,WAEC 2010
6,https://myschool.ng/classroom/mathematics/36520?exam_type=waec&exam_year=2010&type=obj&page=2,WAEC 2010
7,https://myschool.ng/classroom/mathematics/36521?exam_type=waec&exam_year=2010&type=obj&page=2,WAEC 2010
8,https://myschool.ng/classroom/mathematics/36522?exam_type=waec&exam_year=2010&type=obj&page=2,WAEC 2010
9,https://myschool.ng/classroom/mathematics/36523?exam_type=waec&exam_year=2010&type=obj&page=2,WAEC 2010
10,https://myschool.ng/classroom/mathematics/36524?exam_type=waec&exam_year=2010&type=obj&page=2,WAEC 2010
21,https://myschool.ng/classroom/mathematics/36554?exam_type=waec&exam_year=2010&type=obj&page=5,WAEC 2010
22,https://myschool.ng/classroom/mathematics/36558?exam_type=waec&exam_year=2010&type=obj&page=5,WAEC 2010
23,https://myschool.ng/classroom/mathematics/36559?exam_type=waec&exam_year=2010&type=obj&page=5,WAEC 2010
24,https://myschool.ng/classroom/mathematics/36561?exam_type=waec&exam_year=2010&type=obj&page=5,WAEC 2010
25,https://myschool.ng/classroom/mathematics/36563?exam_type=waec&exam_year=2010&type=obj&page=5,WAEC 2010
11,https://myschool.ng/classroom/mathematics/36526?exam_type=waec&exam_year=2010&type=obj&page=3,WAEC 2010
12,https://myschool.ng/classroom/mathematics/36528?exam_type=waec&exam_year=2010&type=obj&page=3,WAEC 2010
13,https://myschool.ng/classroom/mathematics/36529?exam_type=waec&exam_year=2010&type=obj&page=3,WAEC 2010
14,https://myschool.ng/classroom/mathematics/36530?exam_type=waec&exam_year=2010&type=obj&page=3,WAEC 2010
15,https://myschool.ng/classroom/mathematics/36531?exam_type=waec&exam_year=2010&type=obj&page=3,WAEC 2010
16,https://myschool.ng/classroom/mathematics/36541?exam_type=waec&exam_year=2010&type=obj&page=4,WAEC 2010
17,https://myschool.ng/classroom/mathematics/36545?exam_type=waec&exam_year=2010&type=obj&page=4,WAEC 2010
18,https://myschool.ng/classroom/mathematics/36548?exam_type=waec&exam_year=2010&type=obj&page=4,WAEC 2010
19,https://myschool.ng/classroom/mathematics/36551?exam_type=waec&exam_year=2010&type=obj&page=4,WAEC 2010
20,https://myschool.ng/classroom/mathematics/36553?exam_type=waec&exam_year=2010&type=obj&page=4,WAEC 2010
31,https://myschool.ng/classroom/mathematics/36688?exam_type=waec&exam_year=2011&type=obj&page=7,WAEC 2011
32,https://myschool.ng/classroom/mathematics/36689?exam_type=waec&exam_year=2011&type=obj&page=7,WAEC 2011
